Date,Opponent,##,Player Name,TOT-FG,3-PT,FT,OF,DE,TOT,PF,TP,A,TO,BLK,S,MIN
12/28/2024,Delaford,20,Malachi Whitlock,,,,,,,,,,,,,DNP
12/28/2024,Delaford,45,Gideon Bramwell,,,,,,,,,,,,,DNP
12/28/2024,Delaford,44,Quentin Yeboah,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0:26
12/28/2024,Delaford,,TEAM,,,,4,1,5,,,,1,,,
12/28/2024,Delaford,,Totals,18-51,7-27,16-36,23,24,47,16,62,19,25,13,7,200
01/02/2025,Saltmarsh,0,Xavier Vantrease,3-9,3-4,2-8,6,7,13,5,11,6,2,2,1,38:34
01/02/2025,Saltmarsh,21,Finn Pilkington,2-13,2-4,0-0,1,2,3,2,6,4,5,2,1,26:13
01/02/2025,Saltmarsh,02,Priit Abara,2-3,2-3,1-8,3,5,8,2,7,2,5,2,1,39:56
01/02/2025,Saltmarsh,34,Emeka Quiroz,6-12,1-4,1-2,1,0,1,1,14,3,1,2,0,27:07
01/02/2025,Saltmarsh,32,Dedrick Hazlett,9-9,0-0,1-3,2,4,6,1,19,4,2,3,1,25:17
01/02/2025,Saltmarsh,05,Isaias Yeboah,1-1,0-0,0-1,1,1,2,1,2,1,0,1,1,12:56
01/02/2025,Saltmarsh,52,Lachlan Farrow,2-3,1-1,1-1,0,3,3,0,6,3,1,1,1,15:06
01/02/2025,Saltmarsh,31,Xavier Merrick,1-1,1-1,0-0,1,2,3,1,3,0,1,0,0,5:59
01/02/2025,Saltmarsh,20,Malachi Whitlock,3-3,0-1,0-0,1,0,1,1,6,0,0,1,0,8:52
01/02/2025,Saltmarsh,45,Gideon Bramwell,,,,,,,,,,,,,DNP
01/02/2025,Saltmarsh,44,Quentin Yeboah,,,,,,,,,,,,,DNP
01/02/2025,Saltmarsh,,TEAM,,,,1,2,3,,,,0,,,
01/02/2025,Saltmarsh,,Totals,29-54,10-18,6-23,17,26,43,14,74,23,17,14,6,200
01/08/2025,Quarry Ridge,0,Xavier Vantrease,1-3,0-3,1-3,4,0,4,1,3,1,0,2,1,29:33
01/08/2025,Quarry Ridge,21,Finn Pilkington,9-11,0-1,2-2,0,4,4,4,20,1,4,2,0,25:44
01/08/2025,Quarry Ridge,02,Priit Abara,1-11,1-3,0-1,2,3,5,4,3,6,4,1,0,27:26
01/08/2025,Quarry Ridge,34,Emeka Quiroz,6-9,3-7,0-5,3,3,6,3,15,5,0,2,0,25:29
01/08/2025,Quarry Ridge,32,Dedrick Hazlett,1-9,0-0,1-1,3,2,5,5,3,6,4,1,3,34:35
01/08/2025,Quarry Ridge,05,Isaias Yeboah,0-2,0-2,0-1,2,3,5,0,0,2,2,0,1,12:28
01/08/2025,Quarry Ridge,52,Lachlan Farrow,,,,,,,,,,,,,DNP
01/08/2025,Quarry Ridge,31,Xavier Merrick,1-1,1-1,1-1,0,1,1,1,4,1,1,1,0,6:47
01/08/2025,Quarry Ridge,20,Malachi Whitlock,,,,,,,,,,,,,DNP
01/08/2025,Quarry Ridge,45,Gideon Bramwell,0-2,0-2,1-2,1,4,5,2,1,0,3,0,1,16:11
01/08/2025,Quarry Ridge,44,Quentin Yeboah,,,,,,,,,,,,,DNP
01/08/2025,Quarry Ridge,14,Ugo Farrow,2-2,2-2,2-3,0,3,3,1,8,3,1,1,1,15:56
01/08/2025,Quarry Ridge,23,Xavier Redfern,0-2,0-0,0-1,1,1,2,0,0,1,1,0,0,5:51
01/08/2025,Quarry Ridge,,TEAM,,,,5,4,9,,,,2,,,
01/08/2025,Quarry Ridge,,Totals,21-52,7-21,8-20,21,28,49,21,57,26,22,10,7,200
01/11/2025,Bellcourt,0,Xavier Vantrease,3-16,0-1,1-2,2,5,7,2,7,8,2,3,1,34:18
01/11/2025,Bellcourt,21,Finn Pilkington,5-6,3-6,1-1,3,7,10,4,14,1,4,0,2,26:45
01/11/2025,Bellcourt,02,Priit Abara,5-10,0-4,0-4,1,0,1,1,8,3,1,2,1,19:51
01/11/2025,Bellcourt,34,Emeka Quiroz,4-9,4-5,0-1,3,4,7,4,12,9,6,0,1,37:11
01/11/2025,Bellcourt,32,Dedrick Hazlett,7-11,1-1,2-2,4,6,10,4,17,5,3,1,1,28:08
01/11/2025,Bellcourt,05,Isaias Yeboah,1-1,1-1,1-2,0,1,1,1,4,2,1,0,0,10:07
01/11/2025,Bellcourt,52,Lachlan Farrow,,,,,,,,,,,,,DNP
01/11/2025,Bellcourt,31,Xavier Merrick,2-2,1-1,0-0,0,1,1,1,5,1,1,0,0,7:57
01/11/2025,Bellcourt,20,Malachi Whitlock,1-3,0-1,0-0,0,2,2,1,2,2,0,1,0,11:08
01/11/2025,Bellcourt,45,Gideon Bramwell,,,,,,,,,,,,,DNP
01/11/2025,Bellcourt,44,Quentin Yeboah,6-12,2-6,1-5,2,3,5,4,15,0,1,0,0,24:35
01/11/2025,Bellcourt,,TEAM,,,,5,0,5,,,,2,,,
01/11/2025,Bellcourt,,Totals,34-70,12-26,6-17,20,29,49,22,84,31,21,7,6,200
01/13/2025,Vantage,0,Xavier Vantrease,0-12,0-1,3-4,3,5,8,1,3,2,1,1,0,23:21
01/13/2025,Vantage,21,Finn Pilkington,6-15,6-8,4-5,3,6,9,4,22,6,2,3,0,31:01
01/13/2025,Vantage,02,Priit Abara,3-12,3-4,0-0,1,2,3,2,9,4,2,3,0,26:02
01/13/2025,Vantage,34,Emeka Quiroz,5-13,0-9,1-5,3,1,4,2,11,1,3,0,2,33:45
01/13/2025,Vantage,32,Dedrick Hazlett,4-8,0-0,0-1,0,1,1,1,8,3,1,1,1,17:50
01/13/2025,Vantage,05,Isaias Yeboah,0-4,0-1,0-0,1,1,2,1,0,2,0,1,0,8:55
01/13/2025,Vantage,52,Lachlan Farrow,2-7,0-4,3-3,1,3,4,2,7,3,2,0,1,13:44
01/13/2025,Vantage,31,Xavier Merrick,,,,,,,,,,,,,DNP
01/13/2025,Vantage,20,Malachi Whitlock,5-5,0-1,2-2,0,2,2,0,12,1,1,1,0,10:07
01/13/2025,Vantage,45,Gideon Bramwell,0-3,0-2,1-1,0,1,1,2,1,0,1,0,0,11:37
01/13/2025,Vantage,44,Quentin Yeboah,4-10,4-6,0-0,3,6,9,1,12,1,2,0,1,23:38
01/13/2025,Vantage,,TEAM,,,,4,1,5,,,,1,,,
01/13/2025,Vantage,,Totals,29-89,13-36,14-21,19,29,48,16,85,23,16,10,5,200
01/15/2025,Harlowe,0,Xavier Vantrease,3-3,3-3,3-4,4,8,12,2,12,2,3,1,1,31:25
01/15/2025,Harlowe,21,Finn Pilkington,7-18,2-4,9-9,3,1,4,3,25,4,5,4,1,39:55
01/15/2025,Harlowe,02,Priit Abara,1-8,1-5,0-1,3,8,11,2,3,1,4,3,2,28:54
01/15/2025,Harlowe,34,Emeka Quiroz,11-11,0-6,5-5,3,5,8,4,27,3,0,2,2,24:38
01/15/2025,Harlowe,32,Dedrick Hazlett,5-8,0-0,2-2,2,3,5,2,12,0,1,1,0,17:30
01/15/2025,Harlowe,05,Isaias Yeboah,,,,,,,,,,,,,DNP
01/15/2025,Harlowe,52,Lachlan Farrow,,,,,,,,,,,,,DNP
01/15/2025,Harlowe,31,Xavier Merrick,3-3,0-0,0-1,0,1,1,1,6,0,1,0,0,6:26
01/15/2025,Harlowe,20,Malachi Whitlock,1-2,0-2,0-1,1,1,2,0,2,1,1,0,0,8:27
01/15/2025,Harlowe,45,Gideon Bramwell,,,,,,,,,,,,,DNP
01/15/2025,Harlowe,44,Quentin Yeboah,3-5,1-2,0-0,1,4,5,3,7,4,2,0,1,20:18
01/15/2025,Harlowe,14,Ugo Farrow,4-7,0-1,0-2,2,2,4,1,8,0,3,0,0,16:54
01/15/2025,Harlowe,23,Xavier Redfern,1-1,1-1,0-1,1,0,1,0,3,0,0,0,0,5:33
01/15/2025,Harlowe,,TEAM,,,,2,1,3,,,,3,,,
01/15/2025,Harlowe,,Totals,39-66,8-24,19-26,22,34,56,18,105,15,23,11,7,200
01/21/2025,Alderman,0,Xavier Vantrease,5-5,0-5,0-5,3,2,5,1,10,3,1,1,1,24:47
01/21/2025,Alderman,21,Finn Pilkington,7-8,2-4,0-4,2,3,5,1,16,3,3,0,2,21:44
01/21/2025,Alderman,02,Priit Abara,0-8,0-5,0-1,1,7,8,1,0,0,3,2,2,28:10
01/21/2025,Alderman,34,Emeka Quiroz,4-11,4-5,4-6,3,3,6,1,16,3,4,2,3,31:44
01/21/2025,Alderman,32,Dedrick Hazlett,6-6,1-1,0-0,1,0,1,2,13,6,2,1,2,25:24
01/21/2025,Alderman,05,Isaias Yeboah,1-1,0-1,1-2,0,2,2,1,3,2,2,1,1,11:31
01/21/2025,Alderman,52,Lachlan Farrow,,,,,,,,,,,,,DNP
01/21/2025,Alderman,31,Xavier Merrick,2-2,0-1,0-0,1,1,2,0,4,1,0,0,0,4:19
01/21/2025,Alderman,20,Malachi Whitlock,0-1,0-1,0-1,0,1,1,1,0,1,1,1,1,7:47
01/21/2025,Alderman,45,Gideon Bramwell,,,,,,,,,,,,,DNP
01/21/2025,Alderman,44,Quentin Yeboah,0-2,0-2,0-3,1,2,3,3,0,4,1,2,1,20:12
01/21/2025,Alderman,14,Ugo Farrow,6-8,1-2,2-2,3,4,7,2,15,4,2,0,0,17:26
01/21/2025,Alderman,23,Xavier Redfern,3-3,0-2,2-2,0,1,1,0,8,1,0,1,0,6:56
01/21/2025,Alderman,,TEAM,,,,3,3,6,,,,0,,,
01/21/2025,Alderman,,Totals,34-55,8-29,9-26,18,29,47,13,85,28,19,11,13,200
01/24/2025,Pentland,0,Xavier Vantrease,6-7,1-7,0-2,2,8,10,2,13,8,2,1,3,39:34
01/24/2025,Pentland,21,Finn Pilkington,6-11,0-2,2-4,2,4,6,1,14,5,4,0,2,23:24
01/24/2025,Pentland,02,Priit Abara,3-10,3-5,0-3,1,3,4,3,9,2,3,1,0,20:23
01/24/2025,Pentland,34,Emeka Quiroz,8-11,1-9,0-6,5,3,8,1,17,3,3,3,1,32:39
01/24/2025,Pentland,32,Dedrick Hazlett,0-2,0-1,2-2,1,0,1,3,2,3,3,2,2,18:43
01/24/2025,Pentland,05,Isaias Yeboah,2-2,0-0,0-0,0,0,0,1,4,2,0,1,0,7:55
01/24/2025,Pentland,52,Lachlan Farrow,1-5,0-2,1-2,1,0,1,1,3,1,1,1,0,10:21
01/24/2025,Pentland,31,Xavier Merrick,1-2,0-1,1-1,1,1,2,0,3,0,1,0,0,4:08
01/24/2025,Pentland,20,Malachi Whitlock,,,,,,,,,,,,,DNP
01/24/2025,Pentland,45,Gideon Bramwell,5-5,1-1,0-0,1,2,3,1,11,1,1,1,1,9:53
01/24/2025,Pentland,44,Quentin Yeboah,4-7,1-1,3-3,2,3,5,1,12,1,1,1,0,16:31
01/24/2025,Pentland,14,Ugo Farrow,2-4,0-1,2-3,0,3,3,2,6,1,1,1,1,16:29
01/24/2025,Pentland,,TEAM,,,,4,2,6,,,,3,,,
01/24/2025,Pentland,,Totals,38-66,7-30,11-26,20,29,49,16,94,27,23,12,10,200
01/28/2025,Saltmarsh,0,Xavier Vantrease,1-11,0-3,2-3,2,2,4,2,4,3,1,0,2,23:10
01/28/2025,Saltmarsh,21,Finn Pilkington,5-5,1-5,0-0,0,6,6,2,11,3,4,2,1,24:50
01/28/2025,Saltmarsh,02,Priit Abara,5-8,0-0,2-2,3,3,6,3,12,3,3,1,1,21:15
01/28/2025,Saltmarsh,34,Emeka Quiroz,1-3,1-3,0-1,3,8,11,0,3,6,4,3,3,35:31
01/28/2025,Saltmarsh,32,Dedrick Hazlett,1-7,1-1,2-2,1,1,2,2,5,1,2,1,2,18:10
01/28/2025,Saltmarsh,05,Isaias Yeboah,3-3,1-1,1-3,1,2,3,1,8,2,1,1,0,11:53
01/28/2025,Saltmarsh,52,Lachlan Farrow,6-7,1-3,2-2,1,1,2,0,15,0,2,1,0,15:20
01/28/2025,Saltmarsh,31,Xavier Merrick,2-3,2-2,1-1,1,0,1,1,7,1,0,0,0,6:21
01/28/2025,Saltmarsh,20,Malachi Whitlock,0-2,0-1,0-0,1,2,3,0,0,1,0,0,0,7:04
01/28/2025,Saltmarsh,45,Gideon Bramwell,3-5,0-1,1-2,0,3,3,0,7,2,0,1,2,17:24
01/28/2025,Saltmarsh,44,Quentin Yeboah,7-9,0-2,1-1,3,2,5,1,15,2,2,1,1,19:02
01/28/2025,Saltmarsh,,TEAM,,,,4,3,7,,,,3,,,
01/28/2025,Saltmarsh,,Totals,34-63,7-22,12-17,20,33,53,12,87,24,22,11,12,200
02/05/2025,Thornbury,0,Xavier Vantrease,11-12,4-4,2-6,5,4,9,5,28,2,1,1,2,32:34
02/05/2025,Thornbury,21,Finn Pilkington,7-9,2-3,1-1,3,1,4,2,17,3,3,0,1,19:15
02/05/2025,Thornbury,02,Priit Abara,4-4,0-3,1-1,2,1,3,3,9,3,1,2,1,25:53
02/05/2025,Thornbury,34,Emeka Quiroz,7-7,1-2,2-2,2,4,6,3,17,1,3,0,1,20:31
02/05/2025,Thornbury,32,Dedrick Hazlett,3-4,2-2,1-3,2,6,8,3,9,1,0,2,2,27:33
02/05/2025,Thornbury,05,Isaias Yeboah,,,,,,,,,,,,,DNP
02/05/2025,Thornbury,52,Lachlan Farrow,0-1,0-1,1-1,1,2,3,0,1,2,2,0,1,10:41
02/05/2025,Thornbury,31,Xavier Merrick,1-1,0-0,0-0,0,0,0,0,2,1,1,0,0,4:21
02/05/2025,Thornbury,20,Malachi Whitlock,2-3,0-2,0-0,1,3,4,1,4,1,1,1,1,10:47
02/05/2025,Thornbury,45,Gideon Bramwell,5-5,0-1,1-3,2,4,6,1,11,3,2,0,1,15:39
02/05/2025,Thornbury,44,Quentin Yeboah,2-3,0-1,3-3,2,4,6,1,7,0,3,1,1,20:00
02/05/2025,Thornbury,14,Ugo Farrow,0-1,0-1,3-3,2,1,3,2,3,2,1,0,1,12:46
02/05/2025,Thornbury,23,Xavier Redfern,,,,,,,,,,,,,DNP
02/05/2025,Thornbury,,TEAM,,,,5,2,7,,,,0,,,
02/05/2025,Thornbury,,Totals,42-50,9-20,15-23,27,32,59,21,108,19,18,7,12,200
02/09/2025,Harlowe,0,Xavier Vantrease,1-10,1-9,1-5,1,6,7,2,4,7,4,3,3,31:59
02/09/2025,Harlowe,21,Finn Pilkington,1-4,0-3,4-5,3,3,6,4,6,6,1,0,2,25:00
02/09/2025,Harlowe,02,Priit Abara,0-6,0-4,1-5,0,6,6,5,1,0,4,2,3,27:07
02/09/2025,Harlowe,34,Emeka Quiroz,4-12,1-5,0-1,1,1,2,3,9,2,2,2,0,24:25
02/09/2025,Harlowe,32,Dedrick Hazlett,0-14,0-1,0-3,3,4,7,3,0,5,2,1,1,26:46
02/09/2025,Harlowe,05,Isaias Yeboah,,,,,,,,,,,,,DNP
02/09/2025,Harlowe,52,Lachlan Farrow,,,,,,,,,,,,,DNP
02/09/2025,Harlowe,31,Xavier Merrick,1-1,1-1,0-0,0,0,0,1,3,1,1,0,0,6:28
02/09/2025,Harlowe,20,Malachi Whitlock,0-2,0-2,0-0,1,1,2,2,0,2,1,0,0,8:57
02/09/2025,Harlowe,45,Gideon Bramwell,1-5,1-2,0-1,2,3,5,1,3,0,1,1,0,12:18
02/09/2025,Harlowe,44,Quentin Yeboah,4-7,1-3,1-1,1,1,2,1,10,3,3,2,0,22:57
02/09/2025,Harlowe,14,Ugo Farrow,3-4,2-3,3-3,1,1,2,2,11,0,2,1,1,14:03
02/09/2025,Harlowe,23,Xavier Redfern,,,,,,,,,,,,,DNP
02/09/2025,Harlowe,,TEAM,,,,4,4,8,,,,1,,,
02/09/2025,Harlowe,,Totals,15-65,7-33,10-24,17,30,47,24,47,26,22,12,10,200
02/12/2025,Westmere,0,Xavier Vantrease,7-13,7-7,1-3,2,8,10,1,22,6,0,0,1,31:12
02/12/2025,Westmere,21,Finn Pilkington,1-9,1-5,1-1,4,1,5,4,4,2,1,2,0,25:29
02/12/2025,Westmere,02,Priit Abara,14-14,4-6,0-0,3,4,7,4,32,1,0,3,3,27:48
02/12/2025,Westmere,34,Emeka Quiroz,1-12,1-5,1-2,1,0,1,5,4,0,6,0,3,34:51
02/12/2025,Westmere,32,Dedrick Hazlett,10-15,2-3,2-7,3,7,10,2,24,3,0,2,0,32:02
02/12/2025,Westmere,05,Isaias Yeboah,1-2,0-2,2-2,1,1,2,1,4,1,1,0,0,10:47
02/12/2025,Westmere,52,Lachlan Farrow,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0:00
02/12/2025,Westmere,31,Xavier Merrick,,,,,,,,,,,,,DNP
02/12/2025,Westmere,20,Malachi Whitlock,3-4,0-1,1-2,0,2,2,1,7,2,0,1,1,10:56
02/12/2025,Westmere,45,Gideon Bramwell,,,,,,,,,,,,,DNP
02/12/2025,Westmere,44,Quentin Yeboah,4-5,3-3,2-2,0,6,6,3,13,5,1,0,2,26:55
02/12/2025,Westmere,,TEAM,,,,1,1,2,,,,3,,,
02/12/2025,Westmere,,Totals,41-74,18-32,10-19,15,30,45,21,110,20,12,8,10,200
02/17/2025,Innisfree,0,Xavier Vantrease,0-3,0-3,5-5,3,7,10,4,5,8,1,1,3,32:11
02/17/2025,Innisfree,21,Finn Pilkington,6-13,6-8,0-1,3,5,8,3,18,0,2,0,1,30:22
02/17/2025,Innisfree,02,Priit Abara,5-9,1-2,2-4,2,5,7,0,13,2,3,1,0,21:40
02/17/2025,Innisfree,34,Emeka Quiroz,0-9,0-3,2-6,3,4,7,2,2,4,3,2,2,31:24
02/17/2025,Innisfree,32,Dedrick Hazlett,9-11,0-0,0-3,3,0,3,5,18,7,3,2,0,29:04
02/17/2025,Innisfree,05,Isaias Yeboah,2-2,0-2,2-2,0,1,1,2,6,2,2,0,1,12:28
02/17/2025,Innisfree,52,Lachlan Farrow,2-3,0-2,1-1,0,1,1,1,5,0,2,1,0,11:53
02/17/2025,Innisfree,31,Xavier Merrick,1-2,0-1,0-1,0,0,0,1,2,0,1,0,0,9:02
02/17/2025,Innisfree,20,Malachi Whitlock,,,,,,,,,,,,,DNP
02/17/2025,Innisfree,45,Gideon Bramwell,,,,,,,,,,,,,DNP
02/17/2025,Innisfree,44,Quentin Yeboah,2-3,1-2,1-1,0,5,5,0,6,1,1,0,2,21:56
02/17/2025,Innisfree,,TEAM,,,,4,2,6,,,,3,,,
02/17/2025,Innisfree,,Totals,27-55,8-23,13-24,18,30,48,18,75,24,21,7,9,200
02/19/2025,Marchfield,0,Xavier Vantrease,2-15,1-2,2-2,1,5,6,5,7,7,4,1,1,35:49
02/19/2025,Marchfield,21,Finn Pilkington,0-6,0-3,2-2,2,6,8,2,2,2,3,2,1,23:01
02/19/2025,Marchfield,02,Priit Abara,4-4,0-1,1-2,1,0,1,1,9,3,1,2,1,17:41
02/19/2025,Marchfield,34,Emeka Quiroz,8-16,2-2,0-0,1,8,9,1,18,6,2,3,3,31:54
02/19/2025,Marchfield,32,Dedrick Hazlett,0-12,0-3,1-3,2,1,3,0,1,3,5,3,1,32:41
02/19/2025,Marchfield,05,Isaias Yeboah,,,,,,,,,,,,,DNP
02/19/2025,Marchfield,52,Lachlan Farrow,,,,,,,,,,,,,DNP
02/19/2025,Marchfield,31,Xavier Merrick,0-1,0-1,0-0,0,0,0,1,0,1,0,0,0,6:11
02/19/2025,Marchfield,20,Malachi Whitlock,0-1,0-0,1-1,1,1,2,1,1,1,1,0,1,7:57
02/19/2025,Marchfield,45,Gideon Bramwell,,,,,,,,,,,,,DNP
02/19/2025,Marchfield,44,Quentin Yeboah,3-3,1-2,2-3,0,2,2,1,9,2,2,0,2,25:15
02/19/2025,Marchfield,14,Ugo Farrow,5-10,0-4,1-2,2,5,7,1,11,0,2,2,1,19:31
02/19/2025,Marchfield,,TEAM,,,,2,1,3,,,,1,,,
02/19/2025,Marchfield,,Totals,22-68,4-18,10-15,12,29,41,13,58,25,21,13,11,200
02/25/2025,Granholm,0,Xavier Vantrease,4-9,2-4,0-4,2,3,5,4,10,6,0,2,2,24:32
02/25/2025,Granholm,21,Finn Pilkington,10-12,3-3,0-1,1,5,6,4,23,2,3,2,2,26:37
02/25/2025,Granholm,02,Priit Abara,4-8,3-4,2-3,3,4,7,3,13,2,4,1,2,22:48
02/25/2025,Granholm,34,Emeka Quiroz,3-9,3-5,2-6,2,0,2,1,11,4,0,2,1,32:16
02/25/2025,Granholm,32,Dedrick Hazlett,0-5,0-3,0-0,2,4,6,1,0,1,0,1,1,17:39
02/25/2025,Granholm,05,Isaias Yeboah,,,,,,,,,,,,,DNP
02/25/2025,Granholm,52,Lachlan Farrow,1-2,0-0,0-1,0,2,2,2,2,0,1,1,1,11:50
02/25/2025,Granholm,31,Xavier Merrick,2-2,1-1,0-1,1,2,3,0,5,1,1,0,0,5:36
02/25/2025,Granholm,20,Malachi Whitlock,1-1,0-1,0-0,0,2,2,1,2,2,0,1,0,8:48
02/25/2025,Granholm,45,Gideon Bramwell,6-7,0-2,1-3,0,4,4,2,13,0,1,2,0,17:32
02/25/2025,Granholm,44,Quentin Yeboah,1-2,1-2,0-2,2,1,3,0,3,4,1,1,1,17:49
02/25/2025,Granholm,14,Ugo Farrow,3-5,0-0,2-3,0,1,1,0,8,3,1,0,0,14:33
02/25/2025,Granholm,,TEAM,,,,4,1,5,,,,1,,,
02/25/2025,Granholm,,Totals,35-62,13-25,7-24,17,29,46,18,90,25,13,13,10,200
03/02/2025,Delaford,0,Xavier Vantrease,10-14,2-5,2-2,1,5,6,2,26,2,2,2,2,27:03
03/02/2025,Delaford,21,Finn Pilkington,5-5,0-0,2-4,2,2,4,1,12,3,4,0,2,22:26
03/02/2025,Delaford,02,Priit Abara,2-18,2-5,1-6,1,2,3,5,7,1,3,1,1,35:22
03/02/2025,Delaford,34,Emeka Quiroz,5-14,2-9,1-5,1,3,4,0,13,0,0,2,3,32:09
03/02/2025,Delaford,32,Dedrick Hazlett,8-10,1-5,0-1,4,0,4,0,17,7,2,2,2,31:40
03/02/2025,Delaford,05,Isaias Yeboah,1-1,0-1,0-2,2,2,4,0,2,2,1,0,1,12:45
03/02/2025,Delaford,52,Lachlan Farrow,,,,,,,,,,,,,DNP
03/02/2025,Delaford,31,Xavier Merrick,,,,,,,,,,,,,DNP
03/02/2025,Delaford,20,Malachi Whitlock,0-2,0-1,0-2,0,1,1,0,0,1,1,1,1,10:05
03/02/2025,Delaford,45,Gideon Bramwell,,,,,,,,,,,,,DNP
03/02/2025,Delaford,44,Quentin Yeboah,2-2,1-2,3-4,3,2,5,1,8,4,3,2,2,20:41
03/02/2025,Delaford,14,Ugo Farrow,,,,,,,,,,,,,DNP
03/02/2025,Delaford,23,Xavier Redfern,2-2,0-0,0-1,1,2,3,0,4,2,0,0,0,7:49
03/02/2025,Delaford,,TEAM,,,,4,0,4,,,,2,,,
03/02/2025,Delaford,,Totals,35-68,8-28,9-27,19,19,38,9,89,22,18,10,14,200
11/08/2025,Langmere,0,Finn Doran,0-18,0-0,0-7,0,7,7,2,0,4,1,3,0,38:29
11/08/2025,Langmere,12,Oisin Lomax,7-9,3-3,2-2,0,0,0,0,19,3,6,2,1,39:40
11/08/2025,Langmere,05,Hollis Farrow,11-14,3-3,0-0,2,2,4,1,25,3,3,2,3,27:18
11/08/2025,Langmere,45,Lachlan Zeller,2-3,2-3,0-3,2,5,7,1,6,4,1,1,0,21:14
11/08/2025,Langmere,50,Isaias Pilkington,4-11,0-2,0-3,0,1,1,1,8,3,0,1,1,22:50
11/08/2025,Langmere,20,Yannick Bramwell,,,,,,,,,,,,,DNP
11/08/2025,Langmere,04,Isaias Lomax,,,,,,,,,,,,,DNP
11/08/2025,Langmere,21,Cormac Janowski,0-4,0-4,0-1,1,2,3,0,0,2,1,1,1,19:02
11/08/2025,Langmere,30,Oisin Merrick,0-2,0-2,1-3,2,3,5,3,1,4,1,2,1,20:10
11/08/2025,Langmere,44,Vasil Zeller,0-2,0-2,2-2,2,3,5,2,2,1,1,0,1,11:17
11/08/2025,Langmere,24,Malachi Merrick,,,,,,,,,,,,,DNP
11/08/2025,Langmere,,TEAM,,,,2,0,2,,,,1,,,
11/08/2025,Langmere,,Totals,24-63,8-19,5-21,11,23,34,10,61,24,15,12,8,200
11/12/2025,Harlowe,0,Finn Doran,3-10,0-1,3-3,3,5,8,5,9,1,5,0,1,35:56
11/12/2025,Harlowe,12,Oisin Lomax,2-5,2-4,2-6,2,7,9,2,8,6,5,2,3,30:01
11/12/2025,Harlowe,05,Hollis Farrow,5-8,5-7,0-2,2,5,7,5,15,1,4,2,2,33:07
11/12/2025,Harlowe,45,Lachlan Zeller,10-13,1-6,0-1,1,8,9,5,21,8,4,3,2,35:13
11/12/2025,Harlowe,50,Isaias Pilkington,5-15,5-7,1-1,2,2,4,4,16,4,5,2,0,31:14
11/12/2025,Harlowe,20,Yannick Bramwell,1-1,0-1,0-0,1,2,3,1,2,1,0,1,1,10:29
11/12/2025,Harlowe,04,Isaias Lomax,,,,,,,,,,,,,DNP
11/12/2025,Harlowe,21,Cormac Janowski,5-5,0-0,0-2,2,2,4,1,10,1,0,1,0,12:38
11/12/2025,Harlowe,30,Oisin Merrick,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0:00
11/12/2025,Harlowe,44,Vasil Zeller,,,,,,,,,,,,,DNP
11/12/2025,Harlowe,24,Malachi Merrick,,,,,,,,,,,,,DNP
11/12/2025,Harlowe,13,Solomon Ostrander,0-1,0-1,2-2,1,1,2,2,2,0,1,1,0,11:22
11/12/2025,Harlowe,,TEAM,,,,2,2,4,,,,3,,,
11/12/2025,Harlowe,,Totals,31-58,13-27,8-17,16,34,50,25,83,22,27,12,9,200
11/15/2025,Granholm,0,Finn Doran,2-15,1-2,5-5,4,10,14,5,10,3,6,3,3,38:16
11/15/2025,Granholm,12,Oisin Lomax,2-2,0-2,3-4,2,0,2,0,7,2,1,1,1,18:53
11/15/2025,Granholm,05,Hollis Farrow,18-19,7-7,5-8,1,10,11,1,48,5,2,3,1,39:23
11/15/2025,Granholm,45,Lachlan Zeller,7-7,2-7,3-6,4,6,10,5,19,3,4,1,1,35:31
11/15/2025,Granholm,50,Isaias Pilkington,5-12,2-5,0-7,4,2,6,4,12,6,1,3,0,34:03
11/15/2025,Granholm,20,Yannick Bramwell,3-4,0-0,0-0,1,1,2,0,6,1,1,1,0,8:47
11/15/2025,Granholm,04,Isaias Lomax,,,,,,,,,,,,,DNP
11/15/2025,Granholm,21,Cormac Janowski,,,,,,,,,,,,,DNP
11/15/2025,Granholm,30,Oisin Merrick,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0:00
11/15/2025,Granholm,44,Vasil Zeller,2-2,1-1,1-2,1,2,3,1,6,2,2,0,1,11:36
11/15/2025,Granholm,24,Malachi Merrick,0-4,0-1,0-1,2,0,2,2,0,3,1,1,0,13:31
11/15/2025,Granholm,13,Solomon Ostrander,,,,,,,,,,,,,DNP
11/15/2025,Granholm,25,Dedrick Ivory,,,,,,,,,,,,,DNP
11/15/2025,Granholm,,TEAM,,,,3,4,7,,,,2,,,
11/15/2025,Granholm,,Totals,39-65,13-25,17-33,22,35,57,18,108,25,20,13,7,200
11/19/2025,Vantage,0,Finn Doran,3-8,0-0,1-1,0,6,6,3,7,4,1,2,2,25:15
11/19/2025,Vantage,12,Oisin Lomax,0-2,0-2,3-3,3,3,6,1,3,5,2,2,1,23:07
11/19/2025,Vantage,05,Hollis Farrow,3-9,0-1,2-6,4,1,5,2,8,6,3,2,2,26:18
11/19/2025,Vantage,45,Lachlan Zeller,2-15,0-2,0-0,2,6,8,2,5,8,2,2,1,32:07
