Prop,Property,Property Address,Unit,SqFt,Beds,Baths,Status,Resident,Email,Lease From,Lease To,Market Rent,Rent
STN,Stonegate Mews,9 Stonegate Ln,B212,"1,068",2,1,Occ,"Quintero, Elke",elke.quintero@example.com,2025-11-23,2026-10-10,"1,865.00","$1,810.00"
STN,Stonegate Mews,9 Stonegate Ln,B213,"1,033",2,1.5,MTM,"Zambrano, Katrien",katrien.zambrano@example.com,2026-06-30,2027-02-09,"1,845.00","1,800.00"
STN,Stonegate Mews,9 Stonegate Ln,B214,791,1,1,VAC,,,,,"1,530.00",
STN,Stonegate Mews,9 Stonegate Ln,B215,"1,287",3,2,MTM,"Kowalczyk, Ferran",ferran.kowalczyk@mail.example.net,2025-06-12,2026-03-23,"2,360.00","2,305.00"
STN,Stonegate Mews,9 Stonegate Lane,B216,996,2,1,Occ,"Cisneros, Zora",zora.cisneros@example.org,2026-01-25,2027-01-14,"$1,975.00","$1,960.00"
STN,Stonegate Mews,9 Stonegate Ln,B217,771,1,1,Notice,"Danquah, Ottilie",ottilie.danquah@example.com,04/2025,2025-11-29,"1,570.00","1,540.00"
STN,Stonegate Mews,9 Stonegate Ln,B218,967,2,1.5,MTM,"Eriksen, Elke",elke.eriksen@example.com,2025-05-20,2026-05-26,"$1,860.00","$1,805.00"
STN,Stonegate Mews,9 Stonegate Ln,B219,977,2,1,Occupied,"Engelhardt, Marisol",marisol.engelhardt@mail.example.net,2025-01-13,2025-11-12,"2,070.00","2,020.00"
STN,Stonegate Mews,9 Stonegate Ln,B220,"1,063",2,1,Occ,"Yoshida, Casimir",casimir.yoshida@example.org,2025-03-24,2026-04-28,"1,935.00","$1,875.00"
STN,Stonegate Mews,9 Stonegate Ln,B221,470,0,1,Vacant,,,,,"$1,115.00",
STN,Stonegate Mews,9 Stonegate Ln,B222,796,1,1,Occ,"Villanueva, Nadim",nadim.villanueva@mail.example.net,2024-06-27,,"$1,645.00","1,600.00"
STN,Stonegate Mews,9 Stonegate Lane,B223,"1,040",2,1.5,Occupied,"Fontaine, Nadim",nadim.fontaine@example.com,2024-04-29,,"1,945.00","$1,910.00"
STN,Stonegate Mews,9 Stonegate Ln,B224,817,1,1,Occupied,"Ferrante, Ferran",ferran.ferrante@mail.example.net,2024-07-30,2025-08-15,"$1,450.00","1,355.00"
STN,Stonegate Mews,9 Stonegate Ln,B224,817,1,1,Occ,"Zambrano, Priya",priya.zambrano@example.org,2025-08-30,2026-08-16,"$1,450.00","$1,395.00"
STN,Stonegate Mews,9 Stonegate Ln,B225,814,1,1,Occupied,"Ashworth, Tamsin",tamsin.ashworth@example.org,2024-12-03,2025-08-09,"1,415.00","1,385.00"
STN,Stonegate Mews,9 Stonegate Ln,B226,"1,287",3,2,Occ,"Ubaldi, Aurelio",aurelio.ubaldi@example.com,2024-02-25,2025-02-21,"$2,500.00","$2,445.00"
STN,Stonegate Mews,9 Stonegate Ln,B227,"1,338",3,2,MTM,"Beaumont, Marisol",marisol.beaumont@example.org,2024-04-16,2024-11-18,"$2,440.00","$2,405.00"
STN,Stonegate Mews,9 Stonegate Ln,B228,945,2,2,Occ,"Ubaldi, Wilhelmina",wilhelmina.ubaldi@example.com,2026-06-20,2027-02-11,"$1,960.00","1,905.00"
STN,Stonegate Mews,9 Stonegate Ln,B229,"1,047",2,1,Occupied,"Pemberton, Zora",zora.pemberton@example.com,2025-12-07,,"1,930.00","1,930.00"
STN,Stonegate Mews,9 Stonegate Ln,B230,"1,246",3,1.5,Down,,,,,"$2,475.00",
STN,Stonegate Mews,9 Stonegate Ln,B301,808,1,1,Vacant-Ready,,,,,"1,475.00",
STN,Stonegate Mews,9 Stonegate Ln,B302,"1,051",2,2,Notice,"Grierson, Ilse",ilse.grierson@example.com,2026-06-15,2027-01-20,"$1,880.00","$1,870.00"
STN,Stonegate Mews,9 Stonegate Ln,B303,713,1,1,Occupied,"Fontaine, Nadim",nadim.fontaine@example.com,2025-01-12,2025-12-27,"$1,450.00","1,435.00"
STN,Stonegate Mews,9 Stonegate Ln,B303,713,1,1,Occupied,"Quintero, Ulrich",ulrich.quintero@mail.example.net,2025-01-12,2025-12-27,"1,450.00","$1,435.00"
STN,Stonegate Mews,9 Stonegate Ln,B304,815,1,1,Occupied,"Calderon, Valentina",valentina.calderon@example.org,2024-08-23,2025-08-01,"1,550.00","1,520.00"
STN,Stonegate Mews,9 Stonegate Ln,B305,726,1,1,Occ,"Engelhardt, Elke",elke.engelhardt@example.com,2024-08-09,2025-02-16,"1,410.00","$1,410.00"
STN,Stonegate Mews,9 Stonegate Ln,B306,940,2,1,MTM,"Broussard, Tamsin",tamsin.broussard@example.com,2024-02-27,2024-11-08,"$2,040.00","2,005.00"
STN,Stonegate Mews,9 Stonegate Ln,B307,719,1,1,Occupied,"Grierson, Marisol",marisol.grierson@example.com,2024-09-18,2025-03-20,"1,600.00","1,550.00"
STN,Stonegate Mews,9 Stonegate Ln,B308,775,1,1,Occ,"Kowalczyk, Clemence",clemence.kowalczyk@example.com,2025-08-02,2026-09-04,"1,535.00","$1,500.00"
STN,Stonegate Mews,9 Stonegate Ln,B308,775,1,1,Occ,"Pemberton, Elke",elke.pemberton@example.org,2025-08-02,2026-09-04,"$1,535.00","$1,500.00"
STN,Stonegate Mews,9 Stonegate Ln,B309,792,1,1,Occ,"Tavares, Amara",amara.tavares@example.com,2026-01-01,2026-10-03,"$1,515.00","1,495.00"
STN,Stonegate Mews,9 Stonegate Lane,B310,707,1,1,Vacant,,,,,"1,475.00",
STN,Stonegate Mews,9 Stonegate Ln,B311,682,1,1,Occupied,"Ashworth, Marisol",marisol.ashworth@example.com,2025-04-22,2026-01-10,"1,610.00","1,560.00"
STN,Stonegate Mews,9 Stonegate Lane,B312,812,1,1,MTM,"Beaumont, Soren",soren.beaumont@example.org,2026-06-12,2027-06-28,"1,585.00","$1,540.00"
STN,Stonegate Mews,9 Stonegate Ln,B313,"1,056",2,1.5,Employee,"Nakamura, Elke",elke.nakamura@mail.example.net,2026-06-16,2027-05-03,"1,905.00","$1,855.00"
STN,Stonegate Mews,9 Stonegate Ln,B314,,2,1.5,MTM,"Calderon, Soren",soren.calderon@mail.example.net,2026-03-14,2027-04-12,"$1,910.00","1,880.00"
STN,Stonegate Mews,9 Stonegate Ln,B315,"1,071",2,1.5,Employee,"Broussard, Hamza",hamza.broussard@example.com,2026-04-24,2027-04-02,"2,030.00","1,995.00"
STN,Stonegate Mews,9 Stonegate Ln,B316,723,1,1,Vacant,,,,,"$1,640.00",
STN,Stonegate Mews,9 Stonegate Ln,B317,710,1,1,Occupied,"Ferrante, Xavier",xavier.ferrante@example.com,2025-11-09,2026-09-23,"$1,620.00","1,595.00"
STN,Stonegate Mews,9 Stonegate Ln,B318,478,0,1,Notice,"Ubaldi, Casimir",casimir.ubaldi@example.com,2026-06-10,2027-05-05,"1,140.00","$1,130.00"
STN,Stonegate Mews,9 Stonegate Ln,B319,735,1,1,Notice,"Haddad, Marisol",marisol.haddad@example.com,2024-05-07,2025-05-10,"1,625.00","$1,595.00"
STN,Stonegate Mews,9 Stonegate Ln,B320,711,1,1,Occ,"Ubaldi, Katrien",katrien.ubaldi@example.com,2026-01-21,2026-09-07,"$1,465.00","1,415.00"
STN,Stonegate Mews,9 Stonegate Ln,B321,725,1,1,Occupied,"Oyelaran, Ottilie","ottilie.oyelaran@example,com",2023-11-03,2024-09-15,"1,585.00","1,510.00"
STN,Stonegate Mews,9 Stonegate Ln,B321,725,1,1,Occupied,"Zambrano, Valentina",valentina.zambrano@example.com,2024-09-20,2025-08-27,"$1,585.00","1,550.00"
STN,Stonegate Mews,9 Stonegate Ln,B322,976,2,2,Employee,"Calderon, Casimir",casimir.calderon@example.com,2024-05-29,2025-02-19,"2,020.00","2,015.00"
STN,Stonegate Mews,9 Stonegate Ln,B323,808,1,1,NTV,"Danquah, Zora",zora.danquah@example.org,2025-09-17,2026-08-23,"1,625.00","$1,575.00"
STN,Stonegate Mews,9 Stonegate Ln,B323,808,1,1,NTV,"Grierson, Xavier",xavier.grierson@example.com,2025-09-17,2026-08-23,"1,625.00","1,575.00"
STN,Stonegate Mews,9 Stonegate Ln,B324,"1,000",2,1.5,Occupied,"Haddad, Quentin",quentin.haddad@mail.example.net,2026-04-23,2027-02-12,"$1,935.00","1,925.00"
STN,Stonegate Mews,9 Stonegate Lane,B325,699,1,1,Vacant,,,,,"$1,405.00",
STN,Stonegate Mews,9 Stonegate Ln,B326,733,1,1,Occupied,"Oyelaran, Tamsin",tamsin.oyelaran@example.com,2025-06-16,2026-01-09,-,"1,510.00"
STN,Stonegate Mews,9 Stonegate Ln,B326,733,1,1,Occupied,"Lindgren, Ferran",ferran.lindgren@example.com,2025-06-16,2026-01-09,"1,555.00","$1,510.00"
STN,Stonegate Mews,9 Stonegate Lane,B327,966,2,1.5,Occ,"Wexler, Joaquin",joaquin.wexler@example.com,2025-08-20,2026-07-31,"$1,915.00","$1,880.00"
STN,Stonegate Mews,9 Stonegate Ln,B328,703,1,1,Occupied,"Danquah, Wilhelmina",wilhelmina.danquah@example.com,2024-07-24,2025-06-09,"$1,610.00","1,600.00"
STN,Stonegate Mews,9 Stonegate Ln,B328,703,1,1,Occupied,"Tavares, Bettina",bettina.tavares@example.com,2024-07-24,2025-06-09,"1,610.00","$1,600.00"
STN,Stonegate Mews,9 Stonegate Ln,B329,"1,230",3,1.5,Occupied,"Calderon, Greta",greta.calderon@example.com,2024-07-14,2025-03-09,"$2,345.00","2,315.00"
STN,Stonegate Mews,9 Stonegate Ln,B330,"1,066",2,2,Occupied,"Oyelaran, Lachlan",lachlan.oyelaran@example.com,2025-11-10,2026-12-08,"2,030.00","2,025.00"
LKS,Lakeside Row,118 Lakeside Row,A101,807,1,1,Vacant-Ready,,,,,"1,425.00",
LKS,Lakeside Row,118 Lakeside Row,A102,809,1,1,NTV,"Ferrante, Yannick",yannick.ferrante@example.com,2026-06-08,,"$1,525.00","$1,475.00"
LKS,Lakeside Row,118 Lakeside Row,A103,699,1,1,Occupied,"Haddad, Katrien",katrien.haddad@example.com,2026-03-29,2026-10-30,"$1,470.00","1,430.00"
LKS,Lakeside Row,118 Lakeside Row,A103,699,1,1,Occupied,"Dupont, Katrien",katrien.dupont@example.org,2026-07-11,2027-07-10,"$1,470.00","1,455.00"
LKS,Lakeside Row,118 Lakeside Row,A104,"1,317",3,1.5,Occ,"Dupont, Xavier",xavier.dupont@example.com,2024-07-07,2025-05-07,"2,340.00","$2,320.00"
LKS,Lakeside Row,118 Lakeside Row,A105,707,1,1,Occupied,"Lindgren, Elke",elke.lindgren@example.org,2023-03-16,2024-03-29,"$1,490.00","1,430.00"
LKS,Lakeside Row,118 Lakeside Row,A105,707,1,1,Employee,"Pemberton, Soren",soren.pemberton@mail.example.net,05/2024,2025-04-22,"1,490.00","$1,470.00"
LKS,Lakeside Row,118 Lakeside Row,A106,504,0,1,Occ,"Kowalczyk, Valentina",valentina.kowalczyk@example.com,2025-07-24,2026-01-28,"1,045.00",995.00
LKS,Lakeside Row,118 Lakeside Row,A107,712,1,1,Vacant,,,,,"1,645.00",
LKS,Lakeside Row,118 Lakeside Row,A108,"1,236",3,1.5,VAC,,,,,"$2,275.00",
LKS,Lakeside Row,118 Lakeside Row,A109,"1,225",3,1.5,Occupied,"Pemberton, Delphine",delphine.pemberton@example.com,2025-03-16,2026-01-01,-,"$2,285.00"
LKS,Lakeside Row,118 Lakeside Row,A110,"1,322",3,1,Occ,"Jelinek, Yannick",yannick.jelinek@mail.example.net,2025-09-04,2026-04-18,"$2,405.00","$2,355.00"
LKS,Lakeside Row,118 Lakeside Row,A111,457,0,1,Occupied,"Broussard, Xavier",xavier.broussard@example.org,2024-01-14,2025-01-30,"$1,230.00","1,175.00"
LKS,Lakeside Row,118 Lakeside Row,A111,457,0,1,Occupied,"Grierson, Lachlan",lachlan.grierson@mail.example.net,2025-02-18,2026-02-03,"1,230.00","1,215.00"
LKS,Lakeside Row,118 Lakeside Row,A112,"1,019",2,1,Occupied,"Haddad, Ilse",ilse.haddad@mail.example.net,2026-03-11,2027-01-25,"2,055.00","$2,020.00"
LKS,Lakeside Row,118 Lakeside Row,A113,944,2,1,Occ,"Zambrano, Amara",amara.zambrano@example.org,2024-03-13,2025-03-20,"1,910.00","$1,855.00"
LKS,Lakeside Row,118 Lakeside Row,A114,"1,258",3,1.5,Occupied,"Mwangi, Elke",elke.mwangi@mail.example.net,2024-06-08,2025-06-22,"$2,390.00","$2,360.00"
LKS,Lakeside Row,118 Lakeside Row,A115,547,0,1,Occupied,"Sorokin, Tamsin",tamsin.sorokin@example.org,2026-03-25,2027-02-06,"$1,145.00","$1,130.00"
LKS,Lakeside Row,118 Lakeside Row,A115,547,0,1,Occupied,"Cisneros, Ottilie",ottilie.cisneros@example.com,2026-03-25,2027-02-06,"$1,145.00","$1,130.00"
LKS,Lakeside Row,118 Lakeside Row,A116,420,0,1,Employee,"Dupont, Rosalind",rosalind.dupont@example.com,2026-06-23,2027-06-14,"$1,080.00","$1,030.00"
LKS,Lakeside Row,118 Lakeside Row,A117,751,1,1,MTM,"Tavares, Rosalind",rosalind.tavares@example.org,2026-01-03,2026-09-08,"1,455.00","$1,420.00"
LKS,Lakeside Row,118 Lakeside Row,A118,,1,1,MTM,"Oyelaran, Elke",elke.oyelaran@example.com,2024-06-30,2025-06-28,"1,590.00","$1,560.00"
LKS,Lakeside Row,118 Lakeside Row,A119,"1,041",2,2,Occupied,"Kowalczyk, Bastien",bastien.kowalczyk@example.com,2024-07-31,2025-02-02,"$2,060.00","2,015.00"
LKS,Lakeside Row,118 Lakeside Row,A120,735,1,1,Notice,"Haddad, Greta",greta.haddad@example.org,2024-07-26,2025-03-01,"$1,570.00","$1,525.00"
LKS,Lakeside Row,118 Lakeside Row,A121,"1,069",2,1,Occ,"Dupont, Ilse",ilse.dupont@example.com,10/2025,2026-09-05,"1,900.00","$1,890.00"
LKS,Lakeside Row,118 Lakeside Row,A121,"1,069",2,1,Occ,"Tavares, Ulrich",ulrich.tavares@mail.example.net,2025-10-29,2026-09-05,"$1,900.00","1,890.00"
LKS,Lakeside Row,118 Lakeside Row,A122,481,0,1,Occupied,"Oyelaran, Hamza",hamza.oyelaran@example.com,2026-04-04,2026-11-17,"1,055.00","1,045.00"
LKS,Lakeside Row Phase II,118 Lakeside Row,A123,444,0,1,Occupied,"Broussard, Nadim",nadim.broussard@example.com,2025-01-07,2026-01-01,"1,215.00","1,205.00"
LKS,Lakeside Row,118 Lakeside Row,A124,743,1,1,Vacant,,,,,"1,560.00",
LKS,Lakeside Row,118 Lakeside Row,A125,745,1,1,Occupied,"Eriksen, Nadim",nadim.eriksen@example.com,2024-12-29,2026-01-09,"$1,410.00","1,385.00"
LKS,Lakeside Row,118 Lakeside Row,A126,981,2,2,Occupied,"Tavares, Ulrich",ulrich.tavares@mail.example.net,2025-06-16,2026-02-13,"$1,920.00","$1,915.00"
LKS,Lakeside Row,118 Lakeside Row,A127,732,1,1,Occ,"Danquah, Greta",greta.danquah@example.com,2025-04-09,2026-04-24,-,"$1,410.00"
LKS,Lakeside Row,118 Lakeside Row,A127,732,1,1,Occ,"Haddad, Quentin",quentin.haddad@mail.example.net,2025-04-09,2026-04-24,"1,465.00","1,410.00"
LKS,Lakeside Row,118 Lakeside Row,A128,799,1,1,MTM,"Fontaine, Bettina",bettina.fontaine@mail.example.net,2025-02-28,,"1,615.00","$1,565.00"
LKS,Lakeside Row,118 Lakeside Row,A129,461,0,1,NTV,"Lindgren, Xavier",xavier.lindgren@example.com,2026-04-16,,$990.00,$965.00
LKS,Lakeside Row,118 Lakeside Row,A130,"1,004",2,1.5,Occupied,"Sorokin, Katrien",katrien.sorokin@example.org,2026-05-16,,"1,930.00","$1,910.00"
LKS,Lakeside Row,118 Lakeside Row,A201,"1,017",2,1,Notice,"Cisneros, Dario",dario.cisneros@example.com,2024-10-02,2025-04-10,-,"$1,920.00"
LKS,Lakeside Row,118 Lakeside Row,A202,762,1,1,Occ,"Sorokin, Joaquin",joaquin.sorokin@example.com,2026-05-02,,"$1,415.00","$1,355.00"
LKS,Lakeside Row,118 Lakeside Row,A203,"1,274",3,1,Occupied,"Cisneros, Katrien",katrien.cisneros@example.com,2024-09-07,2025-04-23,"$2,385.00","$2,350.00"
LKS,Lakeside Row,118 Lakeside Row,A204,716,1,1,Occupied,"Ubaldi, Ulrich",ulrich.ubaldi@example.org,2024-09-24,2025-08-20,"1,650.00","$1,605.00"
LKS,Lakeside Row,118 Lakeside Row,A205,,1,1,Occ,"Pemberton, Zora",zora.pemberton@mail.example.net,2026-06-09,2027-01-31,"$1,575.00","$1,535.00"
LKS,Lakeside Row Phase II,118 Lakeside Row,A206,"1,034",2,1.5,Vacant-Ready,,,,,"$1,880.00",
LKS,Lakeside Row,118 Lakeside Row,A207,"1,041",2,2,VAC,,,,,"1,985.00",
LKS,Lakeside Row,118 Lakeside Row,A208,"1,303",3,2,Occupied,,,2026-05-12,2026-11-12,"2,375.00","$2,355.00"
LKS,Lakeside Row,118 Lakeside Row,A209,812,1,1,Occupied,"Beaumont, Marisol",marisol.beaumont@example.com,2025-06-17,2026-03-01,"$1,460.00","$1,430.00"
LKS,Lakeside Row,118 Lakeside Row,A210,690,1,1,Occupied,"Grierson, Zora",zora.grierson@mail.example.net,2024-02-15,2024-12-07,"$1,435.00","$1,385.00"
LKS,Lakeside Row,118 Lakeside Row,A211,684,1,1,MTM,"Yoshida, Elke",elke.yoshida@example.com,2026-05-12,2027-03-19,-,"$1,575.00"
LKS,Lakeside Row,118 Lakeside Row,A212,"1,078",2,1.5,NTV,"Ashworth, Wilhelmina",wilhelmina.ashworth@example.com,2025-03-10,2026-02-23,"1,880.00","1,845.00"
LKS,Lakeside Row,118 Lakeside Row,A213,688,1,1,Occupied,"Jelinek, Ottilie",ottilie.jelinek@example.com,2026-06-16,,"$1,495.00","$1,470.00"
LKS,Lakeside Row,118 Lakeside Row,A214,"1,326",3,1.5,MTM,"Mwangi, Joaquin",joaquin.mwangi@example.com,2026-04-01,2026-12-28,"$2,355.00","2,335.00"
LKS,Lakeside Row,118 Lakeside Row,A215,"1,069",2,2,MTM,"Sorokin, Greta",greta.sorokin@mail.example.net,2026-03-05,2026-10-25,"1,880.00","$1,855.00"
LKS,Lakeside Row,118 Lakeside Row,A216,"1,262",3,1.5,Notice,"Oyelaran, Casimir",casimir.oyelaran@example.com,2026-06-14,2027-02-26,"2,260.00","2,240.00"
LKS,Lakeside Row,118 Lakeside Row,A217,"1,043",2,2,VAC,,,,,"$1,830.00",
LKS,Lakeside Row,118 Lakeside Row,A218,680,1,1,Vacant,,,,,"$1,610.00",
LKS,Lakeside Row,118 Lakeside Row,A219,"1,204",3,2,Occupied,"Ashworth, Amara",amara.ashworth@example.com,2024-08-12,2025-05-09,"$2,445.00","$2,385.00"
LKS,Lakeside Row,118 Lakeside Row,A220,,2,1.5,Occupied,"Kowalczyk, Valentina",valentina.kowalczyk@example.com,05/2025,,"$1,860.00","$1,810.00"
LKS,Lakeside Row,118 Lakeside Row,A221,736,1,1,Occ,"Eriksen, Quentin",quentin.eriksen@example.com,2024-05-01,2025-02-19,"1,655.00","$1,650.00"
LKS,Lakeside Row,118 Lakeside Row,A222,743,1,1,Employee,"Ferrante, Ferran",ferran.ferrante@example.com,2024-04-15,2025-05-18,"$1,630.00","$1,580.00"
LKS,Lakeside Row,118 Lakeside Row,A223,726,1,1,Notice,"Tavares, Nadim",nadim.tavares@example.com,2025-07-21,2026-01-26,"$1,650.00","$1,610.00"
LKS,Lakeside Row,118 Lakeside Row,A224,787,1,1,Occ,"Sorokin, Yannick",yannick.sorokin@mail.example.net,2024-05-22,2025-02-08,"$1,550.00","1,520.00"
LKS,Lakeside Row,118 Lakeside Row,A225,"1,071",2,1.5,Occ,"Eriksen, Ferran",ferran.eriksen@mail.example.net,2025-10-01,2026-10-25,"2,010.00","1,975.00"
LKS,Lakeside Row,118 Lakeside Row,A226,791,1,1,Occupied,"Danquah, Valentina",valentina.danquah@mail.example.net,2025-02-09,2025-09-01,"1,650.00","1,620.00"
LKS,Lakeside Row,118 Lakeside Row,A227,"1,074",2,2,Occupied,"Villanueva, Ulrich",ulrich.villanueva@example.com,2025-01-10,2026-01-15,"1,970.00","$1,910.00"
LKS,Lakeside Row,118 Lakeside Row,A228,"1,030",2,1,Occ,"Eriksen, Clemence","clemence.eriksen@example,com",2024-11-12,2025-12-06,"1,960.00","$1,900.00"
LKS,Lakeside Row,118 Lakeside Row,A229,989,2,1,Occ,"Ubaldi, Tamsin",tamsin.ubaldi@example.com,2025-03-15,2026-01-25,"1,955.00","$1,910.00"
LKS,Lakeside Row Phase II,118 Lakeside Row,A230,726,1,1,MTM,"Ubaldi, Dario",dario.ubaldi@mail.example.net,2025-06-29,2026-01-09,"$1,620.00","1,565.00"
LKS,Lakeside Row,118 Lakeside Row,A301,"1,205",3,1.5,Occupied,"Sorokin, Wilhelmina",wilhelmina.sorokin@example.com,2025-05-09,2026-03-05,"2,420.00","$2,400.00"
LKS,Lakeside Row,118 Lakeside Row,A302,695,1,1,Occ,"Radulescu, Rosalind",rosalind.radulescu@example.com,2025-03-07,2026-03-06,"$1,495.00","1,475.00"
LKS,Lakeside Row,118 Lakeside Row,A303,967,2,1.5,MTM,"Oyelaran, Bettina",bettina.oyelaran@example.com,2025-07-02,2026-04-05,"$1,880.00","1,870.00"
LKS,Lakeside Row,118 Lakeside Row,A304,785,1,1,Occ,"Danquah, Casimir",casimir.danquah@example.org,2024-04-23,2025-03-01,"1,425.00","$1,405.00"
LKS,Lakeside Row,118 Lakeside Row,A305,445,0,1,Notice,"Lindgren, Priya",priya.lindgren@example.org,2026-02-23,2026-11-05,"$1,085.00","$1,040.00"
LKS,Lakeside Row,118 Lakeside Row,A306,"1,200",3,1,Occ,"Dupont, Priya",priya.dupont@example.com,2025-12-31,2026-10-27,"2,250.00","$2,215.00"
LKS,Lakeside Row,118 Lakeside Row,A307,"1,037",2,2,Employee,"Dupont, Valentina",valentina.dupont@example.org,2025-10-18,2026-06-30,"$1,980.00","1,965.00"
LKS,Lakeside Row,118 Lakeside Row,A308,"1,051",2,1.5,Occ,"Yoshida, Marisol",marisol.yoshida@mail.example.net,2025-05-27,2025-12-23,"1,885.00","$1,845.00"
LKS,Lakeside Row,118 Lakeside Row,A309,680,1,1,Vacant,,,,,"1,510.00",
LKS,Lakeside Row,118 Lakeside Row,A310,"1,032",2,2,Vacant-Ready,,,,,"$1,985.00",
LKS,Lakeside Row,118 Lakeside Row,A311,706,1,1,Occ,"Yoshida, Amara",amara.yoshida@mail.example.net,2024-02-15,2024-10-22,"$1,500.00","$1,455.00"
LKS,Lakeside Row,118 Lakeside Row,A312,"1,244",3,1,Occupied,"Fontaine, Zora",zora.fontaine@example.com,2025-11-15,2026-07-01,"2,485.00","2,430.00"
LKS,Lakeside Row,118 Lakeside Row,A313,703,1,1,Model,,,,,"$1,425.00",
LKS,Lakeside Row,118 Lakeside Row,A314,994,2,1,VAC,,,,,"1,970.00",
LKS,Lakeside Row Phase II,118 Lakeside Row,A315,947,2,1.5,Occ,"Eriksen, Wilhelmina",wilhelmina.eriksen@example.com,2025-10-31,2026-10-17,"$1,885.00","$1,870.00"
LKS,Lakeside Row,118 Lakeside Row,A316,772,1,1,Notice,"Yoshida, Priya",priya.yoshida@example.com,2026-04-19,2026-12-13,"$1,565.00","$1,550.00"
LKS,Lakeside Row,118 Lakeside Row,A316,,1,1,Notice,"Eriksen, Ilse",ilse.eriksen@example.com,2026-04-19,2026-12-13,"$1,565.00","$1,550.00"
LKS,Lakeside Row,118 Lakeside Row,A317,,2,1.5,Occ,"Nakamura, Marisol",marisol.nakamura@mail.example.net,2024-09-03,2025-04-08,"2,080.00","$2,060.00"
LKS,Lakeside Row,118 Lakeside Row,A318,774,1,1,Occupied,"Zambrano, Joaquin",joaquin.zambrano@example.com,2025-09-13,2026-04-20,"$1,405.00","1,385.00"
LKS,Lakeside Row,118 Lakeside Row,A319,981,2,2,Occ,"Villanueva, Xavier",xavier.villanueva@mail.example.net,2026-04-17,2027-01-21,"2,055.00","2,010.00"
LKS,Lakeside Row,118 Lakeside Row,A320,804,1,1,Occupied,"Engelhardt, Aurelio",aurelio.engelhardt@mail.example.net,2026-06-29,2027-01-04,"$1,535.00","1,495.00"
LKS,Lakeside Row,118 Lakeside Row,A321,813,1,1,Notice,"Oyelaran, Rosalind",rosalind.oyelaran@mail.example.net,2024-11-06,2025-10-10,"$1,515.00","$1,485.00"
LKS,Lakeside Row,118 Lakeside Row,A322,"1,044",2,2,Occupied,"Mwangi, Tamsin",tamsin.mwangi@example.com,2026-05-09,2027-05-30,"$1,975.00","1,965.00"
LKS,Lakeside Row,118 Lakeside Row,A323,817,1,1,Notice,"Ferrante, Casimir",casimir.ferrante@example.com,2024-03-21,2025-03-07,"$1,460.00","1,405.00"
LKS,Lakeside Row,118 Lakeside Row,A324,"1,060",2,2,Occupied,"Pemberton, Soren",soren.pemberton@example.com,2026-06-06,2026-12-24,"$1,830.00","$1,825.00"
LKS,Lakeside Row,118 Lakeside Row,A325,960,2,1,Occ,"Sorokin, Hamza",hamza.sorokin@example.com,2024-05-05,2024-12-08,"$1,940.00","$1,910.00"
LKS,Lakeside Row,118 Lakeside Row,A326,751,1,1,Notice,"Nakamura, Quentin",quentin.nakamura@example.com,2025-10-13,2026-11-17,"1,530.00","1,490.00"
LKS,Lakeside Row,118 Lakeside Row,A327,953,2,2,Occupied,"Quintero, Valentina",valentina.quintero@example.com,2024-03-08,2024-11-10,"$2,025.00","$1,990.00"
LKS,Lakeside Row,118 Lakeside Row,A328,492,0,1,Occ,"Dupont, Ulrich",ulrich.dupont@mail.example.net,2024-11-12,2025-05-23,"1,170.00","$1,155.00"
LKS,Lakeside Row,118 Lakeside Row,A329,966,2,1.5,Occupied,"Sorokin, Bastien",bastien.sorokin@example.org,2024-11-25,2025-07-01,"1,905.00","$1,895.00"
LKS,Lakeside Row,118 Lakeside Row,A330,811,1,1,Occ,"Ubaldi, Delphine",delphine.ubaldi@example.org,2024-12-26,2025-11-09,"1,650.00","1,640.00"
LKS,Lakeside Row Phase II,118 Lakeside Row,A401,811,1,1,Notice,"Nakamura, Bastien",bastien.nakamura@example.org,2026-01-08,2026-12-10,"1,640.00","$1,590.00"
LKS,Lakeside Row,118 Lakeside Row,A402,755,1,1,Occupied,"Haddad, Wilhelmina",wilhelmina.haddad@example.org,2025-10-08,2026-04-19,"$1,475.00","$1,465.00"
LKS,Lakeside Row,118 Lakeside Row,A403,970,2,2,Occupied,"Ishikawa, Wilhelmina",wilhelmina.ishikawa@example.com,2025-01-04,2025-10-24,"2,005.00","1,955.00"
LKS,Lakeside Row,118 Lakeside Row,A404,961,2,1,Occupied,"Villanueva, Priya",priya.villanueva@mail.example.net,2025-08-21,2026-08-30,"$2,030.00","1,970.00"
LKS,Lakeside Row,118 Lakeside Row,A405,780,1,1,Occ,"Sorokin, Delphine",delphine.sorokin@example.com,2025-01-26,2026-01-17,"$1,635.00","$1,625.00"
LKS,Lakeside Row,118 Lakeside Row,A406,998,2,2,Occ,"Nakamura, Bastien",bastien.nakamura@example.org,2025-08-25,2026-03-13,"$1,925.00","$1,870.00"
LKS,Lakeside Row,118 Lakeside Row,A407,808,1,1,Occ,"Ishikawa, Zora",zora.ishikawa@example.com,2024-12-12,2025-08-02,"1,615.00","$1,590.00"
LKS,Lakeside Row,118 Lakeside Row,A408,952,2,1,MTM,"Broussard, Joaquin",joaquin.broussard@example.org,2025-01-29,2026-01-31,"2,075.00","$2,070.00"
